cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,barrel_length,data_source,primer,twist_rate,coal
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n550,129,50.9,2894,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,sst,150.00,vihtavuori_n133,89,39.8,2690,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n530,100,40.7,2743,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n135,102,41.2,2726,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n140,112,44.1,2749,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n540,117,45.1,2818,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n150,124,44.9,2753,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n530,100,42.6,2927,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n135,102,43.7,2904,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n140,112,44.7,2799,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n540,117,46.3,2956,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n150,124,45.2,2740,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,mega_e469,150.00,vihtavuori_n135,102,41.4,2762,24.000,vihtavuori,large_rifle_generic,12.000,2.567
308_win,0.308,lapua,mega_e469,150.00,vihtavuori_n140,112,45.5,2703,24.000,vihtavuori,large_rifle_generic,12.000,2.567
308_win,0.308,lapua,mega_e469,150.00,vihtavuori_n540,117,45.8,2733,24.000,vihtavuori,large_rifle_generic,12.000,2.567
308_win,0.308,lapua,trx,150.00,vihtavuori_n133,89,38.6,2677,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n135,102,40.3,2697,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n140,112,46.0,2802,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n540,117,44.6,2808,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n150,124,45.7,2795,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n550,129,49.1,2838,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,los,tactic,150.00,vihtavuori_n530,100,40.7,2799,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,los,tactic,150.00,vihtavuori_n135,102,41.4,2766,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,los,tactic,150.00,vihtavuori_n140,112,45.5,2805,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,los,tactic,150.00,vihtavuori_n540,117,45.5,2864,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,norma,fmj,150.00,vihtavuori_n130,84,36.4,2631,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n133,89,39.0,2697,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n530,100,39.8,2713,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n135,102,41.2,2736,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n140,112,44.1,2785,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,nosler,accubond,150.00,vihtavuori_n133,89,40.4,2710,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n135,102,42.7,2746,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n140,112,45.7,2782,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n540,117,47.2,2858,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n150,124,46.0,2812,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n550,129,50.5,2877,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n135,102,41.7,2795,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n140,112,45.4,2838,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n540,117,46.6,2881,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n150,124,46.1,2825,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n550,129,47.8,2792,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n133,89,38.6,2585,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n135,102,40.3,2628,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n140,112,43.8,2697,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n540,117,44.1,2736,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n150,124,44.8,2703,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n550,129,47.8,2779,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n130,84,39.4,2710,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n133,89,42.1,2766,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n135,102,44.0,2789,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n140,112,47.3,2851,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n540,117,48.3,2956,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n150,124,48.4,2869,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n550,129,50.3,2855,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,spbt,150.00,vihtavuori_n133,89,44.1,2831,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,spbt,150.00,vihtavuori_n135,102,45.7,2857,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,spbt,150.00,vihtavuori_n140,112,47.1,2815,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,spbt,150.00,vihtavuori_n150,124,49.9,2880,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n135,102,38.3,2621,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n140,112,42.4,2697,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n540,117,42.7,2733,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n150,124,42.9,2713,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n550,129,46.0,2726,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,woodleigh,weldcore_pp,150.00,vihtavuori_n135,102,41.4,2680,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,woodleigh,weldcore_pp,150.00,vihtavuori_n140,112,44.3,2697,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,woodleigh,weldcore_pp,150.00,vihtavuori_n540,117,45.2,2802,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n135,102,40.3,2664,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n140,112,43.2,2687,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n540,117,44.0,2762,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n150,124,43.8,2720,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n550,129,46.5,2756,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n130,84,37.7,2612,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n133,89,40.3,2667,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n135,102,41.8,2694,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n140,112,44.9,2746,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n540,117,45.7,2795,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n150,124,45.5,2769,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n550,129,49.7,2835,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,brenneke,tag,155.00,vihtavuori_n140,112,45.4,2772,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,brenneke,tag,155.00,vihtavuori_n540,117,46.1,2858,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,brenneke,tag,155.00,vihtavuori_n150,124,46.3,2782,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,bthp,155.00,vihtavuori_n130,84,38.3,2648,24.000,vihtavuori,large_rifle_generic,12.000,2.795
